Year,Entity,Gini,Top_10_share,Bottom_50_share,MLD,welfare_type
2019,Kiribati,27.83270304097768,22.85169723417659,31.06288000636394,0.1258418548995768,consumption
2003,Kosovo,28.95385500170779,23.2129825961024,30.112345320648842,0.1343720257897608,consumption
2005,Kosovo,31.23822986421517,24.17548682465607,28.606022876655423,0.1596087026261939,consumption
2006,Kosovo,30.321633483294868,24.05180030075231,29.385132503412642,0.1492362285951682,consumption
2009,Kosovo,31.78171569594474,24.97535024972386,28.521647072247923,0.1660608775141869,consumption
2010,Kosovo,33.25430015603779,25.713346896268863,27.435407808549687,0.1796170206969342,consumption
2011,Kosovo,27.831748442986022,22.285203082353817,30.98089344118778,0.1268132638919204,consumption
2012,Kosovo,28.97226904464489,23.49217925040971,30.401793400001743,0.1406110214116123,consumption
2013,Kosovo,26.30659173423672,21.94751380232497,32.20714295786432,0.1150573280635856,consumption
2014,Kosovo,27.27017235624296,21.999076864166,31.36329938887984,0.1247808819468418,consumption
2015,Kosovo,26.45415317539463,21.5349267926168,31.81254994365497,0.1155614929156121,consumption
2016,Kosovo,26.72114518222673,21.80398090811156,31.776304732988244,0.1194569285034501,consumption
2017,Kosovo,29.01294378907901,24.55945006757874,30.82174047349966,0.1431111480732075,consumption
1998,Kyrgyzstan,46.37198247789075,35.27055328174229,19.54446283653877,0.3933132283541053,income
2000,Kyrgyzstan,31.03501271539703,24.844450954099408,29.05460850236023,0.1547632653204608,consumption
2001,Kyrgyzstan,30.163979774535647,23.91723152506263,29.457111459662812,0.1468029698868025,consumption
2002,Kyrgyzstan,30.30238686178876,23.9847426710249,29.309952287744153,0.1489149467549392,consumption
2003,Kyrgyzstan,28.70864708225438,23.32190485742641,30.51444341702515,0.1325437080641827,consumption
2004,Kyrgyzstan,34.77342927696414,27.17571476508912,26.473941053989407,0.1967448949660841,consumption
2005,Kyrgyzstan,32.56143077247508,26.15207959236127,28.18045817641423,0.1723449524687554,consumption
2006,Kyrgyzstan,37.381240375231286,29.412322281962577,25.09513925361923,0.228904647920438,consumption
2007,Kyrgyzstan,33.911821673090934,26.48625187513045,27.14177801540967,0.188759869175316,consumption
2008,Kyrgyzstan,31.45068473220799,25.298528770412908,28.825472221112523,0.1633546147344522,consumption
2009,Kyrgyzstan,29.87491595487895,24.579946441403,29.92760417348828,0.1458296490502985,consumption
2010,Kyrgyzstan,30.133915060229437,24.617530086635288,29.87439083152173,0.1561476412104478,consumption
2011,Kyrgyzstan,27.83986377891841,23.49000610788952,31.25872444730667,0.1259709820273601,consumption
2012,Kyrgyzstan,27.35727410747848,23.13075842359389,31.699837960016357,0.1253763374213087,consumption
2013,Kyrgyzstan,28.81548367145017,23.84611367376342,30.55835693818619,0.1351485633009823,consumption
2014,Kyrgyzstan,26.81900378274492,22.88504253775825,31.92843391859618,0.1175203112873486,consumption
2015,Kyrgyzstan,28.99791535494764,24.77225734070999,30.83735260489358,0.1399718224800223,consumption
2016,Kyrgyzstan,26.7807678604494,22.9106676990919,32.01408839530407,0.1162283795828971,consumption
2017,Kyrgyzstan,27.3350091372265,23.280904635898008,31.66946321467146,0.1224789448171497,consumption
2018,Kyrgyzstan,27.6903271021334,23.62626180575564,31.414179998044602,0.1247709878206465,consumption
2019,Kyrgyzstan,29.70122324247096,25.82850795821811,30.56623642656964,0.148938404556523,consumption
2020,Kyrgyzstan,28.98927351765193,24.03003479487239,30.42955511770412,0.1362819306067634,consumption
1992,Laos,34.30977523930045,28.08185342752882,27.30111979579284,0.1911956318377579,consumption
1997,Laos,34.89543999138317,29.111426438899603,27.37121762880038,0.2020066219382774,consumption
2002,Laos,32.6201086403921,27.048149086876062,28.460099127731834,0.1738833106410139,consumption
2007,Laos,35.36103487435302,29.2512940781746,26.946757512764403,0.2062681251588747,consumption
2012,Laos,35.96354823065157,28.96991645646519,26.30715923367078,0.2112265159122354,consumption
2018,Laos,38.80243378589684,31.247059056227062,24.61463158214189,0.2471418181792152,consumption
1993,Latvia,26.99313110390889,22.06526444777486,31.411666360018724,0.1173547537097476,income
1995,Latvia,30.977489004409932,25.09462065255701,29.400102304502106,0.1674374740450222,income
1996,Latvia,31.64186518258813,25.65571900033685,29.157930892426435,0.1821911539787611,income
1997,Latvia,34.39259175133339,26.65095589806315,26.808762389179197,0.2016880550563285,consumption
1998,Latvia,33.26485296390685,26.2163242747483,27.767996026842937,0.1891593071562399,consumption
2002,Latvia,35.091233733656054,27.494046133834697,26.5745835187519,0.2101551807864347,consumption
2003,Latvia,36.52860159614507,28.46768578120948,25.75980734474139,0.2253561880026603,consumption
2004,Latvia,34.957128316392286,26.97202370570541,26.50743268692659,0.2070976703922657,consumption
2004,Latvia,36.39349604921581,28.50420381939619,26.21868207795238,0.2450393600523041,income
2005,Latvia,38.98148372461455,30.02617625903387,24.219300617238893,0.2767676847382892,income
2006,Latvia,35.602766280210055,26.79796303918936,25.858080287202576,0.2315447559302694,income
2007,Latvia,36.04692993751186,27.72072283344721,25.775123257257817,0.2187431857897731,consumption
2007,Latvia,37.46294475963355,28.28673015107438,24.65262278815886,0.2465464626055453,income
2008,Latvia,35.81789871581941,27.439912431116483,25.88350349873338,0.2168233158839186,consumption
2008,Latvia,37.21426584022719,27.716945780175102,24.81019578262958,0.2530458256827095,income
2009,Latvia,34.8317405710563,26.70500455096277,26.4169019192903,0.2051859418111946,consumption
2009,Latvia,35.950675572118215,26.86337624626043,26.00196101455795,0.2483506508998211,income
2010,Latvia,35.03441017476635,26.22928766665464,26.46947259841884,0.232408308589304,income
2011,Latvia,35.774369340759385,27.3359341156482,26.253060073526317,0.2313152148979734,income
2012,Latvia,35.237688507516864,26.565362336975568,26.392787012942062,0.2256775776128023,income
2013,Latvia,35.500570595736555,26.80876591064889,26.18805705790196,0.2315188125767553,income
2014,Latvia,35.11523299927969,26.65258686365153,26.439835857173232,0.2248223162288147,income
2015,Latvia,34.20443516233862,26.16270276699657,26.890894263127283,0.2117292714143882,income
2016,Latvia,34.32962990267049,25.78619589629812,26.62188774144886,0.2108911717932405,income
2017,Latvia,35.57193461819442,26.90340488096103,25.93118850952152,0.2294709974772105,income
2018,Latvia,35.09615142209008,26.897876791161817,26.34827398501685,0.2171728367464814,income
2019,Latvia,34.48953888885432,26.633006271529418,26.88037557816112,0.2101547152909554,income
2011,Lebanon,31.83244967411449,24.78925689343605,28.40052366013497,0.1697937474245666,consumption
1986,Lesotho,56.016059070253775,43.56851990654191,14.162262740523161,0.5836077054851506,consumption
1994,Lesotho,63.24036513133278,48.27369745051179,9.47111834683344,0.8387447253922454,consumption
2002,Lesotho,51.57492355421907,38.28005905887716,16.10827818708253,0.5108031341557645,consumption
2017,Lesotho,44.87970137435177,32.89834079490976,19.7578494982357,0.3548011695789564,consumption
2007,Liberia,36.47774500627827,28.29088811851595,25.78251475429543,0.2365822032868141,consumption
2014,Liberia,33.23788430829755,26.03238579457196,27.64143231833249,0.1826339818809994,consumption
2016,Liberia,35.26546118973468,27.09680288667315,26.21777146193215,0.2061659492921437,consumption
1993,Lithuania,33.64113630171077,27.98935642206068,28.027611779226806,0.1945027278551859,income
1996,Lithuania,32.26032255561519,25.57901854817701,28.32684235417662,0.1759707410285962,consumption
1998,Lithuania,32.10311802641444,25.176552858703825,28.36210991374977,0.1727287539847,consumption
1999,Lithuania,32.0152380202672,25.24718382883044,28.422510112252255,0.1730113697061377,consumption
2000,Lithuania,31.67493392276617,24.69502931931569,28.51282847129267,0.1674027339383635,consumption
2001,Lithuania,32.01227463709087,24.87122682732961,28.2603256647623,0.1720852897096319,consumption
2002,Lithuania,31.91556761392337,24.86745344446517,28.343084359358617,0.1701801478146505,consumption
2003,Lithuania,35.45648688086679,27.93741156633523,26.363961806218782,0.2087159005606095,consumption
2004,Lithuania,35.20401582348516,27.391145730600456,26.471813081874892,0.2072909839286754,consumption
2004,Lithuania,37.023886274720894,27.881230832470937,25.38698079382728,0.2510741284398448,income
2005,Lithuania,35.30220753928308,27.15994656207435,26.6421501996489,0.2294123991066915,income
2006,Lithuania,34.41898709030895,26.7830823724256,27.131327954201723,0.2169141054480832,income
2007,Lithuania,34.79718893462099,26.77042833596321,26.77393916739663,0.2227058704566665,income
2008,Lithuania,37.05565667270202,28.94966013618106,25.32325196067575,0.2315012641936538,consumption
2008,Lithuania,35.73426624850625,27.64203353297176,26.35630291427772,0.2407702304955894,income
2009,Lithuania,37.22598740930498,27.61228670455862,25.04476515711092,0.2652042898014727,income
2010,Lithuania,33.61930591882244,24.79036720018532,27.08635458276299,0.2172592541183968,income
2011,Lithuania,32.49105251479964,24.54349423150746,27.95414157777981,0.1899622394109674,income
2012,Lithuania,35.098681485246566,26.828860994432407,26.47645952504933,0.2254162442524184,income
2013,Lithuania,35.311146479792924,27.10732491652303,26.37605611623503,0.2233710103645316,income
2014,Lithuania,37.68144196775759,28.910699005398687,25.04863024657728,0.261132304253802,income
2015,Lithuania,37.375223803875826,28.619515008731938,25.13149952136603,0.2511507304413397,income
2016,Lithuania,38.39120603606409,29.546153492919608,24.674899286113302,0.2713879929334857,income
2017,Lithuania,37.28969917547393,28.42622536236376,25.151541807224106,0.2584851496486752,income
2018,Lithuania,35.707807704057146,27.15116264068621,26.02989459095921,0.2327870958113886,income
2019,Lithuania,35.25315148553934,27.46221323084535,26.53773963442475,0.2201984695765443,income
1985,Luxembourg,26.66724759342306,21.53678756372037,31.59499395463178,0.1168841940535669,income
1991,Luxembourg,26.78939723763907,22.241199614103323,31.79225828891729,0.1162554005198598,income
1994,Luxembourg,26.94443852895115,21.86445496226565,31.582939629255783,0.1185541761899081,income
1997,Luxembourg,30.15987995310806,23.78039007771992,29.51158722804858,0.151855935780591,income
2000,Luxembourg,30.44730223281299,23.89431906563932,29.18189284419983,0.1520823468569803,income
2003,Luxembourg,30.18747238639327,23.67495889304819,29.42730284642963,0.1565763541061391,income
2004,Luxembourg,30.17269779124621,23.72167239321049,29.523271708080614,0.1533846967121583,income
2005,Luxembourg,30.840807890068252,24.34634415905574,29.187576330692373,0.1606288749242931,income
2006,Luxembourg,30.94812021092055,24.32713301614031,29.065020072066588,0.1602475674540991,income
2007,Luxembourg,31.133750320569696,25.056565113487288,29.120598444065628,0.161337535466207,income
2008,Luxembourg,32.56154476251994,25.754998053206613,28.23168317310124,0.1785553496415273,income
2009,Luxembourg,31.196917959099217,24.172105611962618,28.67095874951625,0.1656468276446761,income
2010,Luxembourg,30.50437806996844,23.72705873931303,29.14887249837977,0.1568880753299129,income
2011,Luxembourg,32.05411959298541,24.43406923697254,28.05537854432714,0.1738152410306006,income
2012,Luxembourg,34.34714848838827,26.370885156858392,26.75285838143784,0.2015740437504753,income
2013,Luxembourg,32.0360461125158,24.23987270080863,28.044259703455587,0.1750230045566485,income
2014,Luxembourg,31.158317710446898,24.27870521788968,28.78917617859392,0.1687448141209537,income
2015,Luxembourg,32.92223286441645,25.07038901256787,27.61616025438985,0.1936016620630379,income
2016,Luxembourg,31.727982789216657,24.11344366941639,28.31985567584115,0.1785883722011219,income
2017,Luxembourg,34.515739945033566,25.59276863217882,26.441008180774368,0.2173728743124308,income
2018,Luxembourg,35.36809440930619,26.62727470143765,26.104573135848234,0.2266572163047853,income
2019,Luxembourg,34.24126199068634,25.830690275949703,26.687935851591,0.202136781766974,income
1980,Madagascar,46.84885054810053,37.02294326210302,19.76331921016463,0.3778746096415411,consumption
1993,Madagascar,45.25569753110631,37.03966567227743,21.5302249482303,0.3602280778380139,consumption
1997,Madagascar,39.46835500314345,30.14583255298658,23.746294720354793,0.2675687184378822,consumption
1999,Madagascar,38.607480447031165,28.91894684072512,23.845814002041692,0.2512686920552993,consumption
2001,Madagascar,47.43542996374414,36.63850744279329,19.053551175289517,0.3812097780997059,consumption
2005,Madagascar,39.93717914059935,32.44397154381196,24.25272881475227,0.2670168922577145,consumption
2010,Madagascar,42.41748756953225,34.306030829278576,22.77637825978272,0.3029664926962903,consumption
2012,Madagascar,42.64818226834528,33.486466119228,22.235623889190947,0.3079278412147049,consumption
1997,Malawi,65.75557075696832,61.491135433637176,13.589156989914752,0.8110758802305541,consumption
2004,Malawi,39.87346035344175,32.83021068775841,24.35561366601567,0.2637756073494111,consumption
2010,Malawi,45.47597114522977,36.85893620570065,20.954406276307072,0.349448203281791,consumption
2016,Malawi,44.69430781747893,38.09349210018316,22.36391428616996,0.3484811271364391,consumption
2019,Malawi,38.54317496683925,30.97639984284368,24.785541196625303,0.2449644717620019,consumption
1984,Malaysia,48.624814852696055,38.45030183340919,18.77740081336117,0.4119666652300729,income
1987,Malaysia,47.041836452243544,36.9387569082817,19.522815228047527,0.380292095790139,income
1989,Malaysia,46.16850362718148,36.41095711599975,20.09551629866639,0.3644872470599606,income
1992,Malaysia,47.65372577755589,37.01692516650732,18.96888374590503,0.3912557448637508,income
1995,Malaysia,48.52267156034008,37.8570968428066,18.56188857009924,0.4087816512134776,income
1997,Malaysia,49.14966230432286,38.41646983506708,18.235744256753442,0.4211150367590447,income
2003,Malaysia,46.416202388268104,35.12368398859926,19.41423969749169,0.3742938222968617,income
2006,Malaysia,44.75234946974202,33.84518558957179,20.37537763079369,0.3438715028434458,income
2008,Malaysia,45.479712229140226,34.15017207526963,19.81335089664022,0.3576503515284988,income
2011,Malaysia,43.943596755886546,33.18693983265597,20.85892258381789,0.3304462739179155,income
2013,Malaysia,41.34882666564541,31.821602977264764,22.6202585565934,0.2887372650525302,income
2015,Malaysia,41.06639837531249,31.273351935859388,22.63754661966925,0.2857457342078714,income
2002,Maldives,41.31202677034141,34.83969751892236,24.184391755920316,0.3008179370979542,consumption
2009,Maldives,38.37276375013644,29.94292368434418,24.610250283705092,0.2502905016138725,consumption
2016,Maldives,31.28564712743541,25.17363515749812,29.021030506645783,0.1622967013899337,consumption
2019,Maldives,29.28509126982115,23.28862605117905,29.999513582590737,0.1375661408987632,consumption
1994,Mali,50.4412366929203,40.43909109191574,17.91073434187191,0.4366771713277966,consumption
2001,Mali,39.86728255895362,30.057065112420624,23.2912907294246,0.2651052568233501,consumption
2006,Mali,38.92996202687648,30.23729348170273,24.279916833906213,0.252352284079006,consumption
2009,Mali,33.03795578084716,25.67846633825041,27.52676750562035,0.1778403472878516,consumption
2018,Mali,36.13692014891342,28.190942802096707,25.697631729486368,0.211494054798193,consumption
2006,Malta,28.01997613556566,22.0516823742414,30.776106493690364,0.1399937210393867,income
2007,Malta,29.20773955229954,22.62769221575341,29.933283718443747,0.154517686487994,income
2008,Malta,28.99550662665748,22.483826644371472,30.03944971808722,0.1428703206173559,income
2009,Malta,30.24479703189097,23.76060781221598,29.45284945721609,0.1629499020075154,income
2010,Malta,29.02586675511401,22.73481344682816,30.1085195800991,0.145628058916815,income
2011,Malta,29.14259120707825,23.20302744557028,30.219428605379292,0.1503124954755306,income
2012,Malta,29.360448572074183,23.44088817278748,30.17684150581151,0.1491175708590833,income
2013,Malta,28.84366376984589,23.15389088013908,30.50604132167932,0.1404842807390563,income
2014,Malta,29.02034650813193,23.30521298477652,30.3165866192445,0.1423399316533753,income
2015,Malta,29.43377335898084,23.63339986362561,30.10333608826138,0.1479689311641823,income
2016,Malta,29.08911446068347,23.12002679695683,30.23810518863837,0.1444123331027719,income
2017,Malta,29.232238644572988,23.330831742370563,30.193458898074475,0.147422229691107,income
2018,Malta,28.66508622408998,22.89275895100512,30.522443408410002,0.141490918409672,income
2019,Malta,31.0420821380047,24.82670616547231,29.1375292991469,0.1741905942949963,income
2019,Marshall Islands,35.482942887954074,27.52425504799982,26.25022390363063,0.2090640475219355,consumption
1987,Mauritania,43.93901470328717,31.956178229759004,20.471640856777988,0.3596023462333704,consumption
1993,Mauritania,50.051556487352244,42.49051549502372,19.316675424965617,0.4357512207476768,consumption
1995,Mauritania,37.74736291032361,28.68938970923493,24.655073383418014,0.2440237318165559,consumption
2000,Mauritania,39.02847355797832,29.540161141925,23.72738035004338,0.2546502586357732,consumption
2004,Mauritania,40.168770354103486,32.63371425562014,24.03169129473525,0.2699002673865137,consumption
2008,Mauritania,35.68537820273937,26.182425446424418,25.366224755760378,0.2160087024195102,consumption
2014,Mauritania,32.619349882270136,24.92960424045815,27.729540863405578,0.1797735332069952,consumption
2006,Mauritius,35.65342212479709,28.749668204122298,26.501561311359833,0.2099285049870851,consumption
2012,Mauritius,38.46539852587812,31.607648048998136,25.17423710234214,0.2481143035467271,consumption
2017,Mauritius,36.76120593795564,29.86820272226842,26.017472841837602,0.2266147731918504,consumption
1984,Mexico,48.52701241671631,37.872417952618434,18.48858223588254,0.4070792430112331,income
1989,Mexico,50.631667404871884,40.588240802576095,18.00501250064312,0.4552231306431454,income
1992,Mexico,52.611815684996174,42.22909047034865,16.85095090981377,0.4868601676210409,income
1994,Mexico,52.8089233183943,42.34742445707325,16.60989564260501,0.4951594434330502,income
1996,Mexico,53.550278719264185,42.13685953997121,15.918440747524908,0.5296520987437207,income
1998,Mexico,51.67838133154352,40.43297204313322,16.95664220036304,0.4811143308816195,income
2000,Mexico,52.583965737136886,42.04099260771163,16.68170931406865,0.4954846441049638,income
2002,Mexico,50.088654575428805,39.64966693754299,18.050368650776228,0.4423163835601895,income
2004,Mexico,50.03007634851782,39.63576238341895,18.16504146742861,0.4448803622073906,income
2005,Mexico,50.12035866885655,39.581995070050965,18.04670463314077,0.4519981520784463,income
2006,Mexico,48.93605282350798,38.91815194168322,18.75878001471278,0.4188540192584281,income
2008,Mexico,49.883847657944116,39.11430447220184,18.04171260776249,0.4452807201294216,income
2010,Mexico,47.21390937230654,37.093273501069326,19.60098251769335,0.3926685609502629,income
2012,Mexico,48.7134660472487,38.859201617810726,18.90896143514704,0.415016495072174,income
2014,Mexico,48.722439035443536,39.5491378765413,19.24536659983989,0.4118837713351558,income
2016,Mexico,47.67771275492158,37.77360006627427,19.47573341223906,0.3955379700443742,income
2018,Mexico,46.70695530062811,37.05912388241049,20.10048496370574,0.3793056691585296,income
2020,Mexico,45.39872958755834,35.45843100105394,20.56127111014593,0.3598801940822496,income
2000,Micronesia (country),63.26196916143098,49.34121463766144,10.10600524530754,0.857243657149606,income
2005,Micronesia (country),42.35579827124629,32.48062322163477,22.04407830915904,0.3033070237058263,consumption
2013,Micronesia (country),40.05763132327369,29.72162370188772,23.21052116498545,0.2913025098862237,consumption
1997,Moldova,36.94214641549644,28.10591095134148,25.20609493303375,0.2358357320984309,consumption
1998,Moldova,39.51855008559565,30.12371906859591,23.72380210285639,0.2700231545513048,consumption
1999,Moldova,42.62420664331316,34.359546848563824,22.56736575272382,0.3052168552787209,consumption
2000,Moldova,36.42569067185078,28.45006815108536,25.72720229225959,0.2234744686984544,consumption
2001,Moldova,37.98919351663601,29.770553201273543,24.804022363038207,0.2419992889935953,consumption
2002,Moldova,35.84590716152174,27.53034127034406,25.77182672537933,0.2135264642130284,consumption
2003,Moldova,34.90208526442752,27.69535442362583,26.756843167154113,0.1999946851106349,consumption
2004,Moldova,35.02956660526318,27.6925396012715,26.660883347537045,0.2035524051206193,consumption
2005,Moldova,36.28083792956479,28.36711639181929,25.866720466495423,0.2203530689530913,consumption
2006,Moldova,35.40092660434228,27.37947049493267,26.15398869128455,0.211954343485109,consumption
2007,Moldova,34.421040942511496,26.78461874379957,26.85153583379042,0.1977746075797851,consumption
2008,Moldova,34.69244308874358,27.11545090836426,26.777274382246627,0.2014299282154661,consumption
2009,Moldova,32.910908035257,25.0306314388704,27.44176891342251,0.1796747951858598,consumption
2010,Moldova,32.050920208898894,25.43293807700751,28.333359976869538,0.1697385679059959,consumption
2011,Moldova,30.628575657631057,24.5061575053357,29.33701729788411,0.1551150526132826,consumption
2012,Moldova,29.158839348513933,23.60953659664975,30.197265837009923,0.1385120242403103,consumption
2013,Moldova,28.534158888897,23.26431260935472,30.63538535914323,0.1330854775427666,consumption
2014,Moldova,26.833852560084893,22.09300147403443,31.643016254514876,0.1155745278286603,consumption
2015,Moldova,27.028158081884378,22.5265756966328,31.62864801045327,0.1187501557068835,consumption
2016,Moldova,26.345386787863777,22.69094161719984,32.3333325956562,0.1158146975866854,consumption
2017,Moldova,25.89924475059301,21.66750065853019,32.35195082836742,0.1082075916483329,consumption
2018,Moldova,25.66164807245338,21.95260661160533,32.621741165482746,0.1068857843981934,consumption
2019,Moldova,26.01664666961418,21.98395048072177,32.329867334285254,0.1090117143936027,consumption
1995,Mongolia,33.195340198338094,24.961757048804788,27.13569943257767,0.1834578811710428,consumption
1998,Mongolia,30.2719628527048,22.92161639065575,29.11035106263934,0.1577229256571984,consumption
2002,Mongolia,32.89294812893809,24.63418850407558,27.40665237332301,0.181208848819255,consumption
2007,Mongolia,35.82187140554911,27.755606423105373,25.90969919541757,0.2107148174022293,consumption
2010,Mongolia,33.08121209995187,25.72988610050222,27.539966418539723,0.1796858358034311,consumption
2011,Mongolia,33.88350747357589,26.62297476394178,27.21058027557329,0.1884443385364224,consumption
2012,Mongolia,33.75161508836776,26.186320200670487,27.148106569330373,0.1872026949593564,consumption
2014,Mongolia,32.037789931216146,25.47082035941201,28.431463409814242,0.1701706483475139,consumption
2016,Mongolia,32.34573282626243,25.6189693211674,28.173176159122267,0.1728107228775507,consumption
2018,Mongolia,32.740990379668986,25.67066813181253,27.84332123695323,0.1767222637176378,consumption
2005,Montenegro,30.217276387831287,23.99612163729628,29.424227865874762,0.1506655117359756,consumption
2006,Montenegro,30.035359608479066,23.225043315012588,29.31690356778596,0.1493889543406455,consumption
2007,Montenegro,31.44806772720314,24.48249659145281,28.55769895711807,0.1662155602674195,consumption
2008,Montenegro,30.48799355271607,24.54236701237012,29.4407721771542,0.1543919406406993,consumption
2009,Montenegro,31.008516332092288,24.88135056314732,29.21997639205859,0.1621578180160732,consumption
2010,Montenegro,28.89309673494813,22.64488100760199,30.09914247755567,0.1399366718018742,consumption
2011,Montenegro,30.819853844682722,24.67946652381855,29.33857561131784,0.1600867590904152,consumption
2012,Montenegro,32.27373604595381,24.48222029116034,27.861836641054392,0.1814936105901756,consumption
2012,Montenegro,41.215926312719034,28.678250298543027,21.43269111448072,0.3342383688485806,income
2013,Montenegro,32.44293633664123,24.91736384054497,27.95720526657696,0.1802494543861954,consumption
2013,Montenegro,39.02172862798748,27.2127304628236,22.875622992566562,0.2827885340350416,income
2014,Montenegro,31.926522011498697,25.72214891313191,28.462367066724088,0.1663176366924867,consumption
2014,Montenegro,38.77217176093115,26.938545680852773,23.1020131433258,0.2741139819607836,income
2015,Montenegro,39.00503341273924,27.70231397402577,23.23757714605222,0.2750913612702185,income
2016,Montenegro,38.48794611715274,27.74874500362665,23.921793848392408,0.2812985356628845,income
2017,Montenegro,36.90682380146614,26.0378228134172,24.69636492293823,0.265337449930321,income
2018,Montenegro,36.811926730246604,25.95501756098159,24.71424985769828,0.2635119912419553,income
1984,Morocco,39.18663661414734,31.84375746814323,24.73876734811517,0.2702474916551975,consumption
1990,Morocco,39.206903406683665,30.67414774840371,23.84827459505404,0.252966473487096,consumption
1998,Morocco,39.353913791610566,30.84567018847697,24.00221789804191,0.2565292701215618,consumption
2000,Morocco,40.63700844772159,32.133168982958246,23.35916005582549,0.2736924355669501,consumption
2006,Morocco,40.71830246784665,33.10082582083797,23.69843498594524,0.2755287164132362,consumption
2013,Morocco,39.54850870115624,31.88516491684725,24.22715655273967,0.2588665363887771,consumption
1996,Mozambique,53.559864877335514,43.75473012843008,16.493645044063,0.4979031881006374,consumption
2002,Mozambique,47.03906957738243,39.35360937526602,20.699383216077152,0.3800309941906865,consumption
2008,Mozambique,45.578337072872635,36.78071523836521,20.973074124420258,0.3646094078797706,consumption
2014,Mozambique,53.99668162273381,45.47815357233534,16.966922599623558,0.5109561547967381,consumption
2015,Myanmar,38.0685092047418,31.70591146755385,25.647531878884568,0.2505118179645392,consumption
2017,Myanmar,30.696869521363553,25.51765370633019,29.632831650721638,0.155311121444307,consumption
1993,Namibia,,,0.0,,income
2003,Namibia,63.31875979325589,54.78787461323249,11.98410065107051,0.7224889542851667,consumption
2009,Namibia,60.96517549255236,51.83694729972586,12.927387504376219,0.6598652107149628,consumption
2015,Namibia,59.06661436784657,47.250098013218114,12.8470444664508,0.6426625950572202,consumption
2012,Nauru,34.766181461655435,27.33156248373253,26.68642664985066,0.1975951016904326,consumption
1984,Nepal,30.05754075919853,24.98343296566576,29.82578312077665,0.1471774057496911,income
1995,Nepal,35.20701746781833,28.99663391273821,27.04343144771082,0.2047933170855147,consumption
2003,Nepal,43.76810431071803,36.88536625346262,22.32984927347685,0.3170563150359223,consumption
2010,Nepal,32.84058617688756,26.41047539540652,27.99820993326714,0.1753163021047901,consumption
1983,Netherlands,28.3660517601025,22.61043893847678,30.81692582576527,0.158368656911447,income
1987,Netherlands,26.77162197566731,21.99305504914617,31.75771200288691,0.1230379999906935,income
1990,Netherlands,31.090072990537287,24.47900856885742,29.11367551564104,0.1833879571687346,income
1993,Netherlands,30.434981640676877,22.80390105336022,29.229913033435068,0.1895567175230956,income
1999,Netherlands,28.063396139694962,21.80609614810887,30.585083862194082,0.139004048131916,income
2004,Netherlands,29.80002606993465,23.69930422627062,29.909505764415258,0.1609949097643011,income
2005,Netherlands,29.04823025428976,23.37640882271766,30.41460006119944,0.1479533940534179,income
2006,Netherlands,30.043326580099,24.6986243305866,30.04629473767996,0.1571203126199749,income
2007,Netherlands,29.59277822229548,24.08458423393072,30.20285101997532,0.1510716249199939,income
2008,Netherlands,29.298012198192218,23.68434592683813,30.29863928874837,0.1515572949018702,income
2009,Netherlands,27.88199724132741,22.390563167644963,31.01697745480645,0.1355116958386539,income
2010,Netherlands,27.84524730895066,22.44527502341834,31.072901389243388,0.1322454409324961,income
2011,Netherlands,27.750086850341336,22.57789421514586,31.208840687341947,0.1341870901825338,income
2012,Netherlands,27.62093080077551,22.49829779790521,31.33607308700995,0.1309381835766704,income
2013,Netherlands,28.10647938668686,22.75990011186848,30.977472132027522,0.1364004089044631,income
2014,Netherlands,28.63141872248779,23.293742255108,30.76491221339949,0.1427376095195278,income
2015,Netherlands,28.24157950619425,23.02391858527167,31.0078224836648,0.1398975453780008,income
2016,Netherlands,28.17356975068367,22.903234126586742,31.007025332946604,0.139000398126442,income
2017,Netherlands,28.535819427836362,23.33695900721142,30.886787949507294,0.1462069931369106,income
2018,Netherlands,28.12108040445857,22.97257019555584,31.04825544973223,0.140132240732296,income
2019,Netherlands,29.248332848392362,23.92109957217796,30.494703192568082,0.1533826223675388,income
1993,Nicaragua,49.061749782487766,38.72163148781459,18.60091233863006,0.4205331033499045,consumption
1993,Nicaragua,57.35928516001907,44.16527397692275,13.43346469712921,0.6252345912721149,income
1998,Nicaragua,44.99730913193082,35.85786084540372,21.080712867516688,0.3450183623527039,consumption
1998,Nicaragua,54.43283647088125,43.42922392761464,15.7681382938718,0.5556311151502654,income
2001,Nicaragua,42.99820215351255,33.67040365537831,22.030052495693948,0.3139565041521715,consumption
2001,Nicaragua,52.877513599991964,42.92935113264103,16.8959416389721,0.4991229298640644,income
2005,Nicaragua,40.53198771230771,31.509015759401088,23.18190681157241,0.2726913975045367,consumption
2005,Nicaragua,48.82218440444725,39.61596314585066,19.10267961267116,0.4105209448294829,income
2009,Nicaragua,43.94216095804694,34.20603417298125,21.334562764036008,0.3324190628448287,income
2014,Nicaragua,46.15629418573037,37.214408342422864,20.5326311568301,0.3666358268666252,income
1992,Niger,36.09754302825158,29.44176199254292,26.454626326112198,0.2228859551150258,consumption
1994,Niger,41.5259648409168,32.47347870672172,22.889112852991794,0.2905233381422959,consumption
2005,Niger,44.42544419223084,36.23713906072134,21.76862485100209,0.3368026833782829,consumption
2007,Niger,37.30445422997349,31.37488585072335,25.96476059888741,0.2288151698919466,consumption
2011,Niger,31.451714638268403,26.43304753966727,29.1809290930282,0.1608071233925425,consumption
